name,phone,website,city,state,description,services_confirmed,roadside_confirmed,open_24_7_confirmed,response_time,service_area,truck_classes,brands_certs,fleet_cards,emergency_phone,still_real_truck_shop,data_confidence
Wilmington Tank & Trailer,+1 910-763-2286,http://www.wilmingtontankandtrailer.com/,Wilmington,NC,HOME | Wilmington Tank & Trailer top of page910-763-2286HOMESERVICESTanker InspectionR-Stamp RepairsTanker WashTanker RepairsWelding and FabricationAB...,"tire,reefer,trailer,rv,brakes,electrical",no,yes,,,,,,(910) 763-2286,yes,high
Wilmington Truck Repair,+1 910-586-3286,http://wilmingtonmobiletruckrepair.com/,Wilmington,NC,Wilmington Mobile Truck Repair For 24 Hour Road ServiceCLICK TO CALL NOWCALL NOW FOR 24 HOUR TRUCK REPAIR WILMINGTON MOBILE TRUCK REPAIR 2609 Hales Ln...,"roadside,engine,tire,trailer,rv,electrical",yes,yes,,,,,,(910) 586-3286,yes,high
AC Auto,+1 336-717-4808,https://acauto.net/,Winston-Salem,NC,,,no,no,,,,,,,yes,low
Bryant's Truck & Trailer Rpr,+1 336-661-0702,http://bryants-rpr.jany.io/,Winston-Salem,NC,,,no,no,,,,,,,yes,low
Car Tow Dolly Inc.,+1 336-996-4396,https://cartowdolly.com/,Winston-Salem,NC,Car Tow Dolly Skip to content (336) 414-5910 AcmeTowDolly@gmail.com Prompt Nationwide Shipping | Same Day Shipping Available Shop the Dolly Parts & Ac...,"engine,tire,rv,brakes",no,no,,,,,,(336) 414-5910,yes,medium
Carolina Auto Service,+1 336-765-8599,https://carolinamobileautoservice.com/,Winston-Salem,NC,,,no,no,,,,,,,yes,low
Cottman Transmission and Total Auto Care,+1 336-901-9060,https://triadtransmission.com/winston-salem/,Winston-Salem,NC,"Transmission Repair in Winston-Salem, NC | Cottman Transmission and Total Auto Care Toggle navigation Navigation Find Your Location Cottman Transmissi...","engine,cooling,tire,rv,brakes",no,no,,,,,,(336) 767-8301,yes,medium
Devil Dog Diesel and Automotive Repair,+1 336-995-5711,https://www.devildogdieselandautomotiverepair.com/,Winston-Salem,NC,Devil Dog Diesel and Automotive Repair Skip to main content Devil Dog Diesel and Automotive Repair Devil Dog Diesel and Automotive Repair Home Our Ser...,"roadside,engine,cooling,rv,brakes,electrical",yes,no,,,,,,(336) 995-5711,yes,high
"Elite Fleet Services, LLC",+1 336-934-3030,https://www.elitefleetservices.org/,Winston-Salem,NC,,,no,no,,,,,,,yes,low
Flow Buick GMC of Winston-Salem - Service,+1 336-790-0621,https://www.flowgmauto.com/service/center.htm%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle_business_profile,Winston-Salem,NC,Buick & GMC Service Center | Flow Buick GMC of Winston-Salem Flow Buick GMC of Winston-Salem Sales 336-542-2037 Service 336-790-0621 Parts 336-760-703...,"tire,rv,brakes,electrical",no,no,,,,,,(336) 542-2037,yes,medium
Flow Chevrolet of Winston Salem - Service,+1 336-760-7000,https://www.flowchevy.com/service%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle_business_profile,Winston-Salem,NC,"Chevrolet Service Center | Winston-Salem, NC Flow Chevrolet of Winston-Salem Sales 336-701-6612 Service 336-790-0621 Parts 336-542-2037 1400 SOUTH STR...","tire,rv",yes,no,,,,,,(336) 701-6612,yes,high
Goodyear Commercial Tire & Service Centers,+1 336-748-9128,http://www.goodyearctsc.com/,Winston-Salem,NC,Goodyear® Commercial Tire & Service Centers (CTSC) All Goodyear SitesCareersCurrent CustomerFleetwise LoginToggle navigationMENULocationsServicesTires...,"roadside,engine,cooling,tire,trailer,rv,brakes,electrical",yes,yes,,,,,,(800) 345-8229,yes,high
Gordon's Radiator & A/C Service,+1 336-788-9039,https://www.gordonsradiator.net/,Winston-Salem,NC,,,no,no,,,,,,,yes,low
J Medic Auto Repair,+1 336-744-4444,http://www.jmedic.com/,Winston-Salem,NC,"Winston-Salem Auto Repair - J Medic Winston-Salem auto repair 623 reviews (336) 276-0303 Text ""REPAIR"" And Receive$10 OFF Your Next Service 108 Back F...","roadside,engine,cooling,tire,rv,brakes,electrical",yes,no,,,,,,(336) 276-0303,yes,high
Jackson Auto Worx,+1 336-753-5570,https://www.jacksonautoworx.com/,Winston-Salem,NC,"Auto Repair in Winston-Salem, NC | Jackson Auto Worx Best Auto Repair, Winston-Salem CONTACT US 336-750-0006 Call us, we're here to help! OUR SHOPLOCA...","engine,tire,rv,brakes,electrical",no,no,,,,,,(336) 750-0006,yes,medium
Leonard Truck Outfitters,+1 336-725-4787,http://leonardusa.com/,Winston-Salem,NC,"Leonard Truck Outfitters × Manage Your Privacy This site uses cookies for functionality, analytics, and advertising. You can opt out of non-essential ...","roadside,tire,trailer,rv,electrical",yes,no,,,,,,(336) 415-3330,yes,high
Mobile Mechanic Winston Salem,+1 336-439-3784,https://mobileautorepairpros.com/nc/onsite-mechanic-winston-salem,Winston-Salem,NC,"Mobile Mechanic Winston Salem | Top Rated - Mobile Auto Repair Pros Skip to content Mobile Mechanics | Mobile Auto Repair Pros Mobile Mechanics, Onsit...","engine,cooling,rv,brakes,electrical",yes,no,,,,,,,yes,high
NC Trailers of Winston-Salem,+1 336-499-9888,https://nctrailers.com/,Winston-Salem,NC,﻿ North Carolina Trailer Sales Skip to content Thomasville 336.276.,"reefer,trailer,rv",no,no,,,,,,(336) 276-0329,yes,medium
Northwest Motorworks,+1 336-448-0042,https://www.northwestmotorworks.com/,Winston-Salem,NC,"Auto Repair in Winston-Salem, NC | Northwest Motorworks Best Auto Repair, Winston-Salem CONTACT US 803 W Northwest BlvdWinston-Salem, NC 27101 336-448...","engine,cooling,tire,rv,brakes,electrical",yes,no,,,,,,(336) 448-0042,yes,high
Parrish Truck Tire Center,+1 336-661-1392,https://parrishtrucktires.com/,Winston-Salem,NC,,,no,no,,,,,,,yes,low
Rattle & Hum Automotive,+1 336-293-7312,http://www.rattleandhumautomotive.com/,Winston-Salem,NC,"Auto Repair Winston Salem, NC - Car Service | Rattle And Hum Automotive JSON-LD markup generated by Google Structured Data Markup Helper. Call (336) 2...","engine,rv,brakes,electrical",yes,no,,,,,,(336) 293-7312,yes,high
Tito’s Car Care Center,+1 336-986-9736,http://www.titosautoservice.com/,Winston-Salem,NC,,,no,no,,,,,,,yes,low
Trailer Rental at U-Haul,+1 336-724-6951,https://www.uhaul.com/Locations/Trailer-Rentals-near-Winston-Salem-NC-27101/789054/%3Futm_source%3Dgmb%26utm_medium%3Dtrailer%26utm_campaign%3Duhaulsmlm%26utm_content%3D789054,Winston-Salem,NC,U-Haul Open in the U-Haul app Open Skip to Content 0 1-Year Price Lock Careers Become a Dealer Locations Cart 0 Sign In / Orders Sign in / Orders 1-Ye...,"roadside,trailer,rv,electrical",yes,no,,,,,,(800) 468-4285,yes,high
Triangle Body Works of the Piedmont LLC,+1 336-788-0631,http://www.trianglebodyworks.com/,Winston-Salem,NC,Triangle Body Works | Reliably Serving Businesses Since 1927 Skip to content About Truck Beds Standard Duty Heavy Duty Flatbeds Stake Beds Work Beds H...,"rv,electrical",no,no,,,,,,(336) 788-0631,yes,medium
Triangle Campers Inc,+1 336-748-9438,http://trianglecampers.com/,Winston-Salem,NC,Winston Salem Truck Covers | Truck Accessories | Van Interior Shelving Menu Home About Covers Accessories Interior Shelving Contact Dependable & High ...,rv,no,no,,,,,,,yes,medium
Webber Off-Road & Diesel Performance,+1 336-448-2256,http://www.webberoffroad.com/,Winston-Salem,NC,"Auto Repair Winston-salem, NC - Car Service | Webber Offroad & Diesel Performance JSON-LD markup generated by Google Structured Data Markup Helper. Ho...","engine,cooling,rv,brakes",yes,no,,,,,,(336) 448-2256,yes,high
Winston-Salem OnSite Truck Repair,+1 336-891-3087,https://usamobiletruckrepair.com/nc/winston-salem/,Winston-Salem,NC,"Mobile Truck Repair in Winston Salem, NC | USA Mobile Truck Repair Home Locations Western United States Alaska Anchorage California Bakersfield Calexi...","tire,rv",yes,no,,,,,,(916) 370-2263,yes,high
"Worldwide Auto Body 2 Marine, RV and Heavy Commercial",+1 336-992-5678,http://www.worldwideautobodync.com/,Winston-Salem,NC,Auto Collision Repair in Winston Salem | Commercial Collision Repair Call Us Now 336.992.,"tire,trailer,rv",no,no,,,,,,(336) 992-5678,yes,medium
NCB Diesel and Offroad,+1 919-665-1600,http://ncbdiesel.com/,Youngsville,NC,NCB Diesel & Offroad Skip to content Free Shipping on orders over $200 to the lower 48 states! SAVE BIG ON MBRP EXHAUST 1 DAY ONLY!!!! Shop Services A...,"engine,tire,rv",no,no,,,,,,(919) 665-1600,yes,medium
Brandon Mobile RV Repair LLC,+1 405-436-4469,http://brandonmobilervrepair.com/,Blanchard,OK,Mobile RV Repair OKC | Brandon Mobile RV Repair LLC Skip to content Home Services EZ Snap® RV Skirting Dealer Recreational Vehicle Repair RV maintenan...,"roadside,tire,trailer,rv,electrical",yes,no,,,,,,(405) 436-4469,yes,high
Tulsa Mobile Mechanic,+1 918-559-5098,https://tulsamobilemechanics.com/,Broken Arrow,OK,"Tulsa Mobile Mechanic- On Demand Auto Repair Services in Tulsa, OkAboutServicesFeatureF.A.","engine,tire,rv,brakes,electrical",yes,no,,,,,,(918) 559-5098,yes,high
BCK Diesel Services LLC,+1 405-821-5560,https://www.bckdieselservices.com/,Edmond,OK,Diesel Repair Service | Mobile | BCK Diesel Services top of pageHOMEOUR SERVICE RANGECOMPANY UPDATESBCK Diesel ServicesBCK Diesel Services is a diesel...,"engine,rv",yes,yes,,,,,,(405) 255-4747,yes,high
Dyess Truck and Trailer Repair,+1 405-343-8382,https://www.dyesscustoms.com/,Edmond,OK,"Customs Care | Fixing ‘Em, Freakin’ ‘Em, and Keeping ‘Em Rollin’. Customs Services Gallery Contact About Select Page Sample page Fixing ‘Em, Freakin’ ...","roadside,tire,trailer,rv,brakes,electrical",yes,no,,,,,,(405) 850-2222,yes,high
Mobile Mechanics of Edmond,+1 405-509-9332,https://www.mobilemechanicsofedmond.com/,Edmond,OK,Mobile Mechanics of Edmond | On-Site Auto Repair & Service - Mobile Mechanics of Edmond Skip to content Services BMW Repair Edmond OK Mercedes-Benz Re...,"engine,rv,brakes,electrical",yes,no,,,,,,(405) 509-9332,yes,high
Premier Diesel,+1 405-413-2225,https://premierdieselok.com/,Edmond,OK,,,no,no,,,,,,,yes,low
Superior Diesel LLC,+1 405-969-3312,https://superiordieselrepair.myshopify.com/,Edmond,OK,"Superior Diesel | Diesel Repair & Performance | Edmond, OK Skip to content Welcome to our store Home Apparel Contact Home Apparel Contact More Account...","roadside,engine,cooling,tire,rv,brakes",yes,no,,,,,,,yes,high
5A Repair,+1 580-303-4744,https://www.5arepair.com/,Elk City,OK,"Auto Repair & Tire Shop in Elk City, OK | 5A Repair (580) 303-4744| 915 N. Van Buren Ave.","engine,tire,rv,brakes",no,no,,,,,,(580) 303-4744,yes,medium
Elk City RV Sales & Rentals,+1 580-243-3300,https://elkcityrvsales.com/,Elk City,OK,Dealer Spike | Lake Oswego Oregon Skip to content Dealer Spike About Help Center Press Contact Us Online Meeting Login State of the Dealer What’s New?...,"engine,trailer,rv",no,no,,,,,,,yes,medium
JG Diesel Repairs and Towing,+1 580-379-0790,https://jgrepairs.com/,Elk City,OK,Premier Mobile Truck Repair & 24/hr Roadside Service Skip to content 5 Mechanics Available 24 Hour Service Call (580) 379-0790 Request Service HomeTru...,"roadside,engine,cooling,tire,trailer,rv,brakes,electrical",yes,yes,,,,,,(580) 379-0790,yes,high
"O-TEX Trailer & Truck Services, LLC.",+1 580-243-8304,http://o-texservices.com/,Elk City,OK,"Cargo Tank Inspections & Repair - O-TEX Trailer & Truck Services, LLC 1703 South Main Street, Elk City, Oklahoma 73644Jimmie (580) 821-0775 Brad (580)...","trailer,rv,brakes",no,no,,,,,,(580) 821-0775,yes,medium
Sparks automotive,+1 580-303-0099,http://sparksmobilemechanic.com/,Elk City,OK,Sparks Diesel Road-Side Service – Committed to getting you back on the road quickly and reliably. Skip to content Sparks Diesel Road-Side Service Team...,"engine,tire,rv",yes,yes,,,,,,(580) 303-0099,yes,high
Trailer Tec,+1 580-225-3121,https://www.trailertecok.com/,Elk City,OK,Home | Trailer Tec LLC top of pageHomeInventoryServicesMoreUse tab to navigate through the menu items.WESTERN OKLAHOMA'S TRUSTED TRAILER SALES AND REP...,"tire,trailer,rv,electrical",no,no,,,,,,(580) 225-3121,yes,medium
Wade's RV ServiceCenter,+1 918-291-1011,http://wadesrv.com/,Glenpool,OK,"RV Dealer in Oklahoma and Missouri | Wade's RV Skip to main content 918-291-1011Glenpool, OK 405-288-1247Goldsby, OK 417-623-3110Joplin, MO 4 Location...","engine,tire,trailer,rv",no,yes,,,,,,(918) 291-1011,yes,high
After Hours Towing LLC,+1 918-319-5121,https://afterhourstowingok.com/,Henryetta,OK,After Hours Towing LLC | Towing Services Menu Home About Blog Reviews Towing Services Car Lockout Emergency Roadside Assistance 24-Hour Emergency Towi...,"roadside,engine,tire,rv",yes,yes,,,,,,(918) 319-5121,yes,high
Bruton & Brown Towing & Recovery,+1 918-652-1234,https://brutonandbrowntowingandrecovery.com/%3Futm_source%3Dgbp%26utm_medium%3Dwebclick,Henryetta,OK,"Okmulgee County Heavy Duty Towing & Roadside | Okmulgee County, OK | Bruton & Brown Towing & Recovery Skip to content Menu HomeServicesAboutContact Re...","roadside,tire,rv",yes,yes,,,,,,(918) 652-1234,yes,high
J & R Industrial Engine Services,+1 405-692-3946,https://jrindustrialeng.com/,Moore,OK,J&R Industrial Engine Service - Diesel and Gas Engines and Generators Inventory Natural Gas Engines Natural Gas Generators Bitcoin Crypto Mining Gener...,"engine,cooling,rv",no,no,,,,,,(877) 806-3946,yes,medium
The Trailer Pros,+1 405-692-7242,http://www.thetrailerpros.com/,Moore,OK,"The Trailer Pros 2542 N. Moore Avenue, Moore, OK 73160, US|(405) 692-7242The Trailer ProsTrailers-Parts-ServiceWe are currently designing a new websit...","trailer,rv,brakes,electrical",no,no,,,,,,(405) 692-7242,yes,medium
Hansmeyer Diesel Performance,+1 405-202-4279,https://www.hansmeyerdiesel.com/,Norman,OK,"Norman, OK | Hansmeyer Diesel Performance Skip to main content Call Us Today! 405-202-4279 Call Us Today! 2651 36th Ave NE Norman, OK 73026 Location w...","engine,cooling,tire,rv,brakes,electrical",no,no,,,,,,(405) 202-4279,yes,medium
A1 RV Repair,+1 405-665-8087,https://a1rvrepair.com/locations/oklahoma/rv-repair-oklahoma-city/,Oklahoma City,OK,"RV Repair Oklahoma City, OK Near Me | A1 RV Repair Same-day mobile RV repair from A1 RV Repair's nationwide network. Call (405) 588-1323 for a quote.","tire,rv,electrical",yes,no,,,,,,(405) 588-1323,yes,high
A1 RV Repair,+1 405-665-8800,https://a1rvrepair.com/locations/oklahoma/rv-repair-oklahoma-city/,Oklahoma City,OK,"RV Repair Oklahoma City, OK Near Me | A1 RV Repair Same-day mobile RV repair from A1 RV Repair's nationwide network. Call (405) 588-1323 for a quote.","tire,rv,electrical",yes,no,,,,,,(405) 588-1323,yes,high
A1 RV Repair,+1 405-787-0909,https://a1rvrepair.com/locations/oklahoma/okc-metro/,Oklahoma City,OK,"Mobile RV Repair OKC Metro, OK | A1 RV Repair Same-day mobile RV repair from A1 RV Repair's nationwide network. Call (866) 623-1340 for a quote.","tire,rv,electrical",yes,no,,,,,,(866) 623-1340,yes,high
A1 RV Repair,+1 405-778-8080,https://a1rvrepair.com/locations/oklahoma/rv-repair-oklahoma-city/,Oklahoma City,OK,"RV Repair Oklahoma City, OK Near Me | A1 RV Repair Same-day mobile RV repair from A1 RV Repair's nationwide network. Call (405) 588-1323 for a quote.","tire,rv,electrical",yes,no,,,,,,(405) 588-1323,yes,high
Anytime Anywhere Truck Repair,+1 405-556-1633,https://www.anytimeanywheretruckrepair.com/,Oklahoma City,OK,Anytime Anywhere Truck Repair | mobile semi mechanics top of pageKeeping You RollingAnytime Anywhere Truck RepairHomeAboutOur StoryCareersServicesSemi...,"roadside,engine,trailer,rv",yes,yes,,,,,,(405) 556-1633,yes,high
Beck's Garage,+1 405-842-9920,http://www.becksgarage.com/,Oklahoma City,OK,Best Auto Repair Oklahoma City - All Makes & Models - Becks Garage Skip to content HOMEOUR SERVICESAPPOINTMENTSTESTIMONIALSFAQsTHE TEAMAbout UsCommuni...,"cooling,tire,rv,brakes",no,no,,,,,,(405) 842-9920,yes,medium
Big Rig Product,+1 405-672-0371,http://www.bigrigproducts.com/,Oklahoma City,OK,"Big Rig Products, Big Rig, Big Rig Truck, Truck apu Big Rig Products Home Rigmaster NEW Rigmaster OLD Rigmaster Parts Dometic Air Condition Units Cole...","roadside,engine,cooling,trailer,rv",yes,no,,,,,,(405) 672-0371,yes,high
Black Knight Diesel Performance and Repair,+1 405-208-2617,https://www.blackknightdiesel.com/,Oklahoma City,OK,"Diesel Repair Shop in Oklahoma City, OK | Black Knight Diesel Home Wheels Automotive Services Our Services NAPA AutoCare Center Benefits NAPA Peace of...","engine,tire,rv,brakes",no,no,,,,,,(405) 208-2617,yes,medium
Bob Hurley RV Oklahoma City,+1 405-778-8500,https://www.bobhurleyrv.com/okc-location,Oklahoma City,OK,"New & Used RV Dealership & Sales in Oklahoma City, OK | Bob Hurley RV Skip to main content 2 Locations Tulsa, OK 2002 W Skelly Dr. Get Directions Shop...","engine,tire,trailer,rv",no,no,,,,,,,yes,medium
Boomer Diesel Engine,+1 405-948-1393,https://www.boomerdiesel.com/,Oklahoma City,OK,Boomer Diesel & Generator: Oklahoma City - Boomer Diesel Generator Skip to content Menu Home Products Services Financing Warranty Contact Location For...,"engine,cooling,rv,electrical",no,no,,,,,,(405) 948-1393,yes,medium
Broadway Machine,+1 405-236-4369,https://www.broadwaymachine.com/,Oklahoma City,OK,Broadway Machine 0 Skip to Content Services About Contact Open Menu Close Menu Services About Contact Open Menu Close Menu Services About Contact Lead...,"engine,rv",yes,no,,,,,,(405) 236-4369,yes,high
Broadway Machine,+1 405-236-4369,https://www.broadwaymachine.com/,Oklahoma City,OK,Broadway Machine 0 Skip to Content Services About Contact Open Menu Close Menu Services About Contact Open Menu Close Menu Services About Contact Lead...,"engine,rv",yes,no,,,,,,(405) 236-4369,yes,high
Bubba's Mobile truck & trailer repair inc,+1 405-501-1587,https://bubbastruckservice.com/,Oklahoma City,OK,"24 Hour Mobile Truck Repair, Diesel Mechanic & DOT Inspections Home PageServicesSemi-Diesel RepairRoadside AssistanceTruck Fleet MaintenancePhoto Gall...","roadside,engine,cooling,trailer,rv,brakes,electrical",yes,yes,,,,,,(405) 501-1587,yes,high
Bulldog Diesel & Mobile Truck Repair,+1 405-252-1610,https://bulldogdieselgasrepair.com/,Oklahoma City,OK,"Excellent diesel engine repair in Oklahoma City, OK, 73106 Bulldog Diesel & Mobile Truck Repair Our locationOklahoma City, OK 73106 Email usGet a free...","roadside,engine,tire,trailer,rv,brakes",yes,yes,,,,,,(405) 252-1610,yes,high
Bubba's Mobile truck & trailer repair inc,+1 405-501-1587,https://bubbastruckservice.com/,Oklahoma City,OK,"24 Hour Mobile Truck Repair, Diesel Mechanic & DOT Inspections Home PageServicesSemi-Diesel RepairRoadside AssistanceTruck Fleet MaintenancePhoto Gall...","roadside,engine,cooling,trailer,rv,brakes,electrical",yes,yes,,,,,,(405) 501-1587,yes,high
Bulldog Diesel & Mobile Truck Repair,+1 405-252-1610,https://bulldogdieselgasrepair.com/,Oklahoma City,OK,"Excellent diesel engine repair in Oklahoma City, OK, 73106 Bulldog Diesel & Mobile Truck Repair Our locationOklahoma City, OK 73106 Email usGet a free...","roadside,engine,tire,trailer,rv,brakes",yes,yes,,,,,,(405) 252-1610,yes,high
